ec0a-ecbf-8142-bbe8||
7886-d60a-8794-0c18||
68cb-62b0-32a3-30e2||
b2ac-b8b2-5d1c-40b8||is on	be on	subj-summer solstice	subjl-summer solstice	obj-June 21st	objl-June 21st	rel-is on	rel-be on	[summer solstice,is on,June 21st]	[summer solstice,be on,June 21st]	is on	be on	subj-summer solstice	subjl-summer solstice	obj-June 21st in hemisphere	objl-June 21st in hemisphere	rel-is on	rel-be on	[summer solstice,is on,June 21st in hemisphere]	[summer solstice,be on,June 21st in hemisphere]	is on	be on	subj-summer solstice	subjl-summer solstice	obj-June 21st in northern hemisphere	objl-June 21st in northern hemisphere	rel-is on	rel-be on	[summer solstice,is on,June 21st in northern hemisphere]	[summer solstice,be on,June 21st in northern hemisphere]	is in	be in	subj-June 21st	subjl-June 21st	obj-northern hemisphere	objl-northern hemisphere	rel-is in	rel-be in	[June 21st,is in,northern hemisphere]	[June 21st,be in,northern hemisphere]
06e8-012e-e8fc-291f||is located in	be located in	subj-Oman	subjl-Oman	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[Oman,is located in,hemisphere]	[Oman,be located in,hemisphere]	is	be	subj-Oman	subjl-Oman	obj-located	objl-located	rel-is	rel-be	[Oman,is,located]	[Oman,be,located]	is located in	be located in	subj-Oman	subjl-Oman	obj-northern hemisphere	objl-northern hemisphere	rel-is located in	rel-be located in	[Oman,is located in,northern hemisphere]	[Oman,be located in,northern hemisphere]
9cd8-1401-0318-9bae||
0390-aada-ce88-9040||is planet	be planet	subj-Pluto	subjl-Pluto	obj-ninth closest	objl-ninth closest	rel-is planet	rel-be planet	[Pluto,is planet,ninth closest]	[Pluto,be planet,ninth closest]	is planet	be planet	subj-Pluto	subjl-Pluto	obj-ninth	objl-ninth	rel-is planet	rel-be planet	[Pluto,is planet,ninth]	[Pluto,be planet,ninth]	is	be	subj-Pluto	subjl-Pluto	obj-planet	objl-planet	rel-is	rel-be	[Pluto,is,planet]	[Pluto,be,planet]	is planet	be planet	subj-Pluto	subjl-Pluto	obj-ninth closest to Sun	objl-ninth closest to Sun	rel-is planet	rel-be planet	[Pluto,is planet,ninth closest to Sun]	[Pluto,be planet,ninth closest to Sun]
aa7b-a050-ec29-97a1||
8bd2-dcf4-9b89-5e77||occur at	occur at	subj-events	subjl-event	obj-time	objl-time	rel-occur at	rel-occur at	[events,occur at,time]	[event,occur at,time]	occur at	occur at	subj-events	subjl-event	obj-specific time	objl-specific time	rel-occur at	rel-occur at	[events,occur at,specific time]	[event,occur at,specific time]	occur at	occur at	subj-events	subjl-event	obj-specific place	objl-specific place	rel-occur at	rel-occur at	[events,occur at,specific place]	[event,occur at,specific place]	occur at	occur at	subj-events	subjl-event	obj-place	objl-place	rel-occur at	rel-occur at	[events,occur at,place]	[event,occur at,place]
17f8-d86e-3ed8-29d5||become	become	subj-clouds	subjl-cloud	obj-cold	objl-cold	rel-become	rel-become	[clouds,become,cold]	[cloud,become,cold]
9dc0-0ba6-dbb6-4ff7||is	be	subj-animal 's shell	subjl-animal 's shell	obj-hard	objl-hard	rel-is	rel-be	[animal 's shell,is,hard]	[animal 's shell,be,hard]	is usually hard for	be usually hard for	subj-animal 's shell	subjl-animal 's shell	obj-protection	objl-protection	rel-is usually hard for	rel-be usually hard for	[animal 's shell,is usually hard for,protection]	[animal 's shell,be usually hard for,protection]	is hard for	be hard for	subj-animal 's shell	subjl-animal 's shell	obj-protection	objl-protection	rel-is hard for	rel-be hard for	[animal 's shell,is hard for,protection]	[animal 's shell,be hard for,protection]	is	be	subj-animal 's shell	subjl-animal 's shell	obj-usually hard	objl-usually hard	rel-is	rel-be	[animal 's shell,is,usually hard]	[animal 's shell,be,usually hard]	has	have	subj-animal	subjl-animal	obj-shell	objl-shell	rel-has	rel-have	[animal,has,shell]	[animal,have,shell]
8083-d6d0-9cba-da83||
1bfc-e1e3-9ffc-9f57||should use	should use	subj-one	subjl-one	obj-safety goggles	objl-safety goggles	rel-should use	rel-should use	[one,should use,safety goggles]	[one,should use,safety goggles]	conducting	conduct	subj-one	subjl-one	obj-experiment	objl-experiment	rel-conducting	rel-conduct	[one,conducting,experiment]	[one,conduct,experiment]
92a5-2060-cfc0-1d19||
5aba-6d6d-1c38-fe18||requires	require	subj-organism	subjl-organism	obj-energy	objl-energy	rel-requires	rel-require	[organism,requires,energy]	[organism,require,energy]	requires energy for	require energy for	subj-organism	subjl-organism	obj-growth	objl-growth	rel-requires energy for	rel-require energy for	[organism,requires energy for,growth]	[organism,require energy for,growth]
9e7d-986e-6af1-5ac1||
4102-0f86-9ded-c9db||
62ff-bf8f-6b81-d3f1||will expand	will expand	subj-container	subjl-container	obj-air pressure decreases	objl-air pressure decrease	rel-will expand	rel-will expand	[container,will expand,air pressure decreases]	[container,will expand,air pressure decrease]	will expand	will expand	subj-flexible container	subjl-flexible container	obj-air pressure decreases	objl-air pressure decrease	rel-will expand	rel-will expand	[flexible container,will expand,air pressure decreases]	[flexible container,will expand,air pressure decrease]	surrounding	surround	subj-air pressure	subjl-air pressure	obj-flexible container	objl-flexible container	rel-surrounding	rel-surround	[air pressure,surrounding,flexible container]	[air pressure,surround,flexible container]	surrounding	surround	subj-air pressure	subjl-air pressure	obj-container	objl-container	rel-surrounding	rel-surround	[air pressure,surrounding,container]	[air pressure,surround,container]
551a-ecdb-38e6-4b09||is greatest on	be greatest on	subj-amount	subjl-amount	obj-summer solstice	objl-summer solstice	rel-is greatest on	rel-be greatest on	[amount,is greatest on,summer solstice]	[amount,be greatest on,summer solstice]	is	be	subj-amount	subjl-amount	obj-greatest	objl-greatest	rel-is	rel-be	[amount,is,greatest]	[amount,be,greatest]
8489-9ffe-b585-3aaf||are	be	subj-centimeters	subjl-centimeter	obj-unit used	objl-unit use	rel-are	rel-be	[centimeters,are,unit used]	[centimeter,be,unit use]	are	be	subj-centimeters	subjl-centimeter	obj-unit	objl-unit	rel-are	rel-be	[centimeters,are,unit]	[centimeter,be,unit]
00fb-b374-7f99-dd9a||is	be	subj-Guerrero	subjl-Guerrero	obj-state	objl-state	rel-is	rel-be	[Guerrero,is,state]	[Guerrero,be,state]	is	be	subj-Guerrero	subjl-Guerrero	obj-located	objl-located	rel-is	rel-be	[Guerrero,is,located]	[Guerrero,be,located]	is	be	subj-Guerrero	subjl-Guerrero	obj-state located in Mexico	objl-state located in Mexico	rel-is	rel-be	[Guerrero,is,state located in Mexico]	[Guerrero,be,state located in Mexico]	is	be	subj-Guerrero	subjl-Guerrero	obj-state located	objl-state located	rel-is	rel-be	[Guerrero,is,state located]	[Guerrero,be,state located]
f9cb-c2e7-8639-5591||will become	will become	subj-resources	subjl-resource	obj-organism can compete for resources	objl-organism can compete for resource	rel-will become	rel-will become	[resources,will become,organism can compete for resources]	[resource,will become,organism can compete for resource]	will become	will become	subj-more resources	subjl-more resource	obj-organism can compete	objl-organism can compete	rel-will become	rel-will become	[more resources,will become,organism can compete]	[more resource,will become,organism can compete]	will become	will become	subj-more resources	subjl-more resource	obj-available	objl-available	rel-will become	rel-will become	[more resources,will become,available]	[more resource,will become,available]	will become	will become	subj-more resources	subjl-more resource	obj-organism can compete for resources	objl-organism can compete for resource	rel-will become	rel-will become	[more resources,will become,organism can compete for resources]	[more resource,will become,organism can compete for resource]	will become	will become	subj-more resources	subjl-more resource	obj-available to organism	objl-available to organism	rel-will become	rel-will become	[more resources,will become,available to organism]	[more resource,will become,available to organism]	will become	will become	subj-resources	subjl-resource	obj-organism can compete	objl-organism can compete	rel-will become	rel-will become	[resources,will become,organism can compete]	[resource,will become,organism can compete]	will become	will become	subj-resources	subjl-resource	obj-available to organism	objl-available to organism	rel-will become	rel-will become	[resources,will become,available to organism]	[resource,will become,available to organism]	can compete for	can compete for	subj-organism	subjl-organism	obj-resources	objl-resource	rel-can compete for	rel-can compete for	[organism,can compete for,resources]	[organism,can compete for,resource]	will become	will become	subj-resources	subjl-resource	obj-available	objl-available	rel-will become	rel-will become	[resources,will become,available]	[resource,will become,available]
1c5c-3f13-e713-63f5||
db0d-0439-58f8-16c8||is located in	be located in	subj-CuraÃ ao	subjl-curaã ao	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[CuraÃ ao,is located in,hemisphere]	[curaã ao,be located in,hemisphere]	is	be	subj-CuraÃ ao	subjl-curaã ao	obj-located	objl-located	rel-is	rel-be	[CuraÃ ao,is,located]	[curaã ao,be,located]	is located in	be located in	subj-CuraÃ ao	subjl-curaã ao	obj-northern hemisphere	objl-northern hemisphere	rel-is located in	rel-be located in	[CuraÃ ao,is located in,northern hemisphere]	[curaã ao,be located in,northern hemisphere]
cb9d-9db9-4d61-d79f||is	be	subj-electromagnet	subjl-electromagnet	obj-formed	objl-form	rel-is	rel-be	[electromagnet,is,formed]	[electromagnet,be,form]	attaching	attach	subj-electromagnet	subjl-electromagnet	obj-iron nail wrapped in copper wire	objl-iron nail wrap in copper wire	rel-attaching	rel-attach	[electromagnet,attaching,iron nail wrapped in copper wire]	[electromagnet,attach,iron nail wrap in copper wire]	attaching	attach	subj-electromagnet	subjl-electromagnet	obj-iron nail wrapped	objl-iron nail wrap	rel-attaching	rel-attach	[electromagnet,attaching,iron nail wrapped]	[electromagnet,attach,iron nail wrap]	attaching	attach	subj-electromagnet	subjl-electromagnet	obj-iron nail wrapped in copper wire to circuit	objl-iron nail wrap in copper wire to circuit	rel-attaching	rel-attach	[electromagnet,attaching,iron nail wrapped in copper wire to circuit]	[electromagnet,attach,iron nail wrap in copper wire to circuit]	attaching	attach	subj-electromagnet	subjl-electromagnet	obj-iron nail	objl-iron nail	rel-attaching	rel-attach	[electromagnet,attaching,iron nail]	[electromagnet,attach,iron nail]
f3f5-fefd-3507-4a59||means	mean	subj-death	subjl-death	obj-die	objl-die	rel-means	rel-mean	[death,means,die]	[death,mean,die]
fb00-41ad-f198-b5ac||eat	eat	subj-predators	subjl-predator	obj-prey	objl-prey	rel-eat	rel-eat	[predators,eat,prey]	[predator,eat,prey]
3961-d09c-4b9a-a6f7||
f5fb-4734-09f4-62e7||
d495-e54a-9fd2-0acc||
e97b-b975-daf9-dfc2||
e347-e59c-af7d-189c||is	be	subj-shape	subjl-shape	obj-an	objl-a	rel-is	rel-be	[shape,is,an]	[shape,be,a]
9493-f99f-c366-f5bc||is	be	subj-insulator	subjl-insulator	obj-opposite	objl-opposite	rel-is	rel-be	[insulator,is,opposite]	[insulator,be,opposite]	is opposite of	be opposite of	subj-insulator	subjl-insulator	obj-conductor	objl-conductor	rel-is opposite of	rel-be opposite of	[insulator,is opposite of,conductor]	[insulator,be opposite of,conductor]
fdf9-ea9d-ca52-43bb||decrease during	decrease during	subj-amount	subjl-amount	obj-winter	objl-winter	rel-decrease during	rel-decrease during	[amount,decrease during,winter]	[amount,decrease during,winter]
26c3-eec4-e1d0-fac5||
6b63-3618-ee96-78b4||
6778-0a90-bf9d-69c4||usually happens in	usually happen in	subj-transpiration	subjl-transpiration	obj-leaves	objl-leaf	rel-usually happens in	rel-usually happen in	[transpiration,usually happens in,leaves]	[transpiration,usually happen in,leaf]	happens in	happen in	subj-transpiration	subjl-transpiration	obj-leaves	objl-leaf	rel-happens in	rel-happen in	[transpiration,happens in,leaves]	[transpiration,happen in,leaf]	usually happens in	usually happen in	subj-transpiration	subjl-transpiration	obj-leaves of plant	objl-leaf of plant	rel-usually happens in	rel-usually happen in	[transpiration,usually happens in,leaves of plant]	[transpiration,usually happen in,leaf of plant]	happens in	happen in	subj-transpiration	subjl-transpiration	obj-leaves of plant	objl-leaf of plant	rel-happens in	rel-happen in	[transpiration,happens in,leaves of plant]	[transpiration,happen in,leaf of plant]
9f14-a567-d745-cbb2||is	be	subj-dew	subjl-dew	obj-formed	objl-form	rel-is	rel-be	[dew,is,formed]	[dew,be,form]	condenses over	condense over	subj-water vapor	subjl-water vapor	obj-night	objl-night	rel-condenses over	rel-condense over	[water vapor,condenses over,night]	[water vapor,condense over,night]
0fef-e04d-dcf6-d43a||
2b96-b294-3abb-3f9b||
2f7f-0fc8-1863-e47e||is part of	be part of	subj-atmosphere	subjl-atmosphere	obj-nature	objl-nature	rel-is part of	rel-be part of	[atmosphere,is part of,nature]	[atmosphere,be part of,nature]	is	be	subj-atmosphere	subjl-atmosphere	obj-part	objl-part	rel-is	rel-be	[atmosphere,is,part]	[atmosphere,be,part]
18df-4496-f1cf-d9b1||is made of	be make of	subj-atmosphere	subjl-atmosphere	obj-nitrogen	objl-nitrogen	rel-is made of	rel-be make of	[atmosphere,is made of,nitrogen]	[atmosphere,be make of,nitrogen]	is made of	be make of	subj-atmosphere	subjl-atmosphere	obj-78 % nitrogen	objl-78 % nitrogen	rel-is made of	rel-be make of	[atmosphere,is made of,78 % nitrogen]	[atmosphere,be make of,78 % nitrogen]	is	be	subj-atmosphere	subjl-atmosphere	obj-made	objl-make	rel-is	rel-be	[atmosphere,is,made]	[atmosphere,be,make]
782c-5d2a-36fe-5676||is source of	be source of	subj-nature	subjl-nature	obj-natural resources	objl-natural resource	rel-is source of	rel-be source of	[nature,is source of,natural resources]	[nature,be source of,natural resource]	is	be	subj-nature	subjl-nature	obj-source	objl-source	rel-is	rel-be	[nature,is,source]	[nature,be,source]	is source of	be source of	subj-nature	subjl-nature	obj-resources	objl-resource	rel-is source of	rel-be source of	[nature,is source of,resources]	[nature,be source of,resource]
599e-347c-567c-1fb2||
c340-79fe-20a6-026a||has	have	subj-spring	subjl-spring	obj-temperatures	objl-temperature	rel-has	rel-have	[spring,has,temperatures]	[spring,have,temperature]	has	have	subj-spring	subjl-spring	obj-warm temperatures	objl-warm temperature	rel-has	rel-have	[spring,has,warm temperatures]	[spring,have,warm temperature]	has	have	subj-spring	subjl-spring	obj-weather	objl-weather	rel-has	rel-have	[spring,has,weather]	[spring,have,weather]
dc03-9737-bee3-4b58||is	be	subj-pints	subjl-pint	obj-unit used	objl-unit use	rel-is	rel-be	[pints,is,unit used]	[pint,be,unit use]	is	be	subj-pints	subjl-pint	obj-unit	objl-unit	rel-is	rel-be	[pints,is,unit]	[pint,be,unit]	used for	use for	subj-volume	subjl-volume	obj-values	objl-value	rel-used for	rel-use for	[volume,used for,values]	[volume,use for,value]	generally used for	generally use for	subj-volume	subjl-volume	obj-values	objl-value	rel-generally used for	rel-generally use for	[volume,generally used for,values]	[volume,generally use for,value]
d620-5b2c-05de-c4ce||is located in	be located in	subj-Montserrat	subjl-Montserrat	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[Montserrat,is located in,hemisphere]	[Montserrat,be located in,hemisphere]	is	be	subj-Montserrat	subjl-Montserrat	obj-located	objl-located	rel-is	rel-be	[Montserrat,is,located]	[Montserrat,be,located]	is located in	be located in	subj-Montserrat	subjl-Montserrat	obj-northern hemisphere	objl-northern hemisphere	rel-is located in	rel-be located in	[Montserrat,is located in,northern hemisphere]	[Montserrat,be located in,northern hemisphere]
a0de-6074-3154-0632||has	have	subj-summer	subjl-summer	obj-sunlight	objl-sunlight	rel-has	rel-have	[summer,has,sunlight]	[summer,have,sunlight]	has	have	subj-summer	subjl-summer	obj-most sunlight	objl-most sunlight	rel-has	rel-have	[summer,has,most sunlight]	[summer,have,most sunlight]
de82-6668-2baf-1817||
8158-a40a-af21-cc53||
4eea-4745-39cb-2779||is part of	be part of	subj-microorganism	subjl-microorganism	obj-compost pile	objl-compost pile	rel-is part of	rel-be part of	[microorganism,is part of,compost pile]	[microorganism,be part of,compost pile]	is	be	subj-microorganism	subjl-microorganism	obj-part	objl-part	rel-is	rel-be	[microorganism,is,part]	[microorganism,be,part]
a0b2-a45f-01e1-4bf4||means	mean	subj-boiling	subjl-boil	obj-change into gas	objl-change into gas	rel-means	rel-mean	[boiling,means,change into gas]	[boil,mean,change into gas]	means	mean	subj-evaporation	subjl-evaporation	obj-change from liquid	objl-change from liquid	rel-means	rel-mean	[evaporation,means,change from liquid]	[evaporation,mean,change from liquid]	means	mean	subj-evaporation	subjl-evaporation	obj-change from liquid into gas	objl-change from liquid into gas	rel-means	rel-mean	[evaporation,means,change from liquid into gas]	[evaporation,mean,change from liquid into gas]	means	mean	subj-boiling	subjl-boil	obj-change	objl-change	rel-means	rel-mean	[boiling,means,change]	[boil,mean,change]	means	mean	subj-evaporation	subjl-evaporation	obj-change	objl-change	rel-means	rel-mean	[evaporation,means,change]	[evaporation,mean,change]	means	mean	subj-boiling	subjl-boil	obj-change from liquid into gas	objl-change from liquid into gas	rel-means	rel-mean	[boiling,means,change from liquid into gas]	[boil,mean,change from liquid into gas]	adding	add	subj-evaporation	subjl-evaporation	obj-heat energy	objl-heat energy	rel-adding	rel-add	[evaporation,adding,heat energy]	[evaporation,add,heat energy]	means	mean	subj-evaporation	subjl-evaporation	obj-change into gas	objl-change into gas	rel-means	rel-mean	[evaporation,means,change into gas]	[evaporation,mean,change into gas]	means	mean	subj-boiling	subjl-boil	obj-change from liquid	objl-change from liquid	rel-means	rel-mean	[boiling,means,change from liquid]	[boil,mean,change from liquid]
b695-f668-1dec-659c||is least in	be least in	subj-amount	subjl-amount	obj-winter	objl-winter	rel-is least in	rel-be least in	[amount,is least in,winter]	[amount,be least in,winter]	is	be	subj-amount	subjl-amount	obj-least	objl-least	rel-is	rel-be	[amount,is,least]	[amount,be,least]
78eb-a786-7eb2-983b||is	be	subj-Aruba	subjl-Aruba	obj-located	objl-located	rel-is	rel-be	[Aruba,is,located]	[Aruba,be,located]	is located in	be located in	subj-Aruba	subjl-Aruba	obj-northern hemisphere	objl-northern hemisphere	rel-is located in	rel-be located in	[Aruba,is located in,northern hemisphere]	[Aruba,be located in,northern hemisphere]	is located in	be located in	subj-Aruba	subjl-Aruba	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[Aruba,is located in,hemisphere]	[Aruba,be located in,hemisphere]
91cc-2488-b3f3-beac||is	be	subj-region	subjl-region	obj-similar	objl-similar	rel-is	rel-be	[region,is,similar]	[region,be,similar]	is similar to	be similar to	subj-region	subjl-region	obj-environment	objl-environment	rel-is similar to	rel-be similar to	[region,is similar to,environment]	[region,be similar to,environment]
0b8a-d16a-4a24-14c5||is	be	subj-greenhouse	subjl-greenhouse	obj-used	objl-use	rel-is	rel-be	[greenhouse,is,used]	[greenhouse,be,use]	protect	protect	subj-greenhouse	subjl-greenhouse	obj-plants	objl-plant	rel-protect	rel-protect	[greenhouse,protect,plants]	[greenhouse,protect,plant]	protect plants from	protect plant from	subj-greenhouse	subjl-greenhouse	obj-cold	objl-cold	rel-protect plants from	rel-protect plant from	[greenhouse,protect plants from,cold]	[greenhouse,protect plant from,cold]
d0f6-3d4b-e8bf-dcf4||
fddd-e3d7-b93b-187c||
5db9-95b3-3826-14c0||
1ec2-4fac-096f-d2fc||means	mean	subj-inhibitor	subjl-inhibitor	obj-something	objl-something	rel-means	rel-mean	[inhibitor,means,something]	[inhibitor,mean,something]
72a7-76e4-7f5d-03ab||cause	cause	subj-earthquakes	subjl-earthquake	obj-rock layers	objl-rock layer	rel-cause	rel-cause	[earthquakes,cause,rock layers]	[earthquake,cause,rock layer]
e03e-ee31-4d99-c0fe||is	be	subj-leaf	subjl-leaf	obj-then dead	objl-then dead	rel-is	rel-be	[leaf,is,then dead]	[leaf,be,then dead]	falls	fall	subj-leaf	subjl-leaf	obj-then dead	objl-then dead	rel-falls	rel-fall	[leaf,falls,then dead]	[leaf,fall,then dead]	falls	fall	subj-leaf	subjl-leaf	obj-dead	objl-dead	rel-falls	rel-fall	[leaf,falls,dead]	[leaf,fall,dead]	is	be	subj-leaf	subjl-leaf	obj-dead	objl-dead	rel-is	rel-be	[leaf,is,dead]	[leaf,be,dead]	falls off of	fall off of	subj-leaf	subjl-leaf	obj-tree	objl-tree	rel-falls off of	rel-fall off of	[leaf,falls off of,tree]	[leaf,fall off of,tree]
57e4-c7f7-0031-fb0a||only eat	only eat	subj-herbivores	subjl-herbivore	obj-plants	objl-plant	rel-only eat	rel-only eat	[herbivores,only eat,plants]	[herbivore,only eat,plant]	eat	eat	subj-herbivores	subjl-herbivore	obj-plants	objl-plant	rel-eat	rel-eat	[herbivores,eat,plants]	[herbivore,eat,plant]
b041-a123-9784-787f||studied	study	subj-Charles Darwin	subjl-Charles Darwin	obj-plants	objl-plant	rel-studied	rel-study	[Charles Darwin,studied,plants]	[Charles Darwin,study,plant]	studied	study	subj-Charles Darwin	subjl-Charles Darwin	obj-animals	objl-animal	rel-studied	rel-study	[Charles Darwin,studied,animals]	[Charles Darwin,study,animal]
c0f6-a9cd-57b3-ae50||is	be	subj-amount	subjl-amount	obj-similar	objl-similar	rel-is	rel-be	[amount,is,similar]	[amount,be,similar]	is similar to	be similar to	subj-amount	subjl-amount	obj-number	objl-number	rel-is similar to	rel-be similar to	[amount,is similar to,number]	[amount,be similar to,number]
b1a0-6972-4391-5b8c||is located in	be located in	subj-Anguilla	subjl-Anguilla	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[Anguilla,is located in,hemisphere]	[Anguilla,be located in,hemisphere]	is located in	be located in	subj-Anguilla	subjl-Anguilla	obj-northern hemisphere	objl-northern hemisphere	rel-is located in	rel-be located in	[Anguilla,is located in,northern hemisphere]	[Anguilla,be located in,northern hemisphere]	is	be	subj-Anguilla	subjl-Anguilla	obj-located	objl-located	rel-is	rel-be	[Anguilla,is,located]	[Anguilla,be,located]
cc92-3103-fbe1-a87a||
b545-b586-fd95-b2af||
852a-f5d6-a737-525f||is used for	be use for	subj-plant light	subjl-plant light	obj-help plants	objl-help plant	rel-is used for	rel-be use for	[plant light,is used for,help plants]	[plant light,be use for,help plant]	mimicking	mimic	subj-plant light	subjl-plant light	obj-sunlight	objl-sunlight	rel-mimicking	rel-mimic	[plant light,mimicking,sunlight]	[plant light,mimic,sunlight]	is	be	subj-plant light	subjl-plant light	obj-used	objl-use	rel-is	rel-be	[plant light,is,used]	[plant light,be,use]
760c-5c54-3992-66a4||is located in	be located in	subj-Tonga	subjl-Tonga	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[Tonga,is located in,hemisphere]	[Tonga,be located in,hemisphere]	is	be	subj-Tonga	subjl-Tonga	obj-located	objl-located	rel-is	rel-be	[Tonga,is,located]	[Tonga,be,located]	is located in	be located in	subj-Tonga	subjl-Tonga	obj-southern hemisphere	objl-southern hemisphere	rel-is located in	rel-be located in	[Tonga,is located in,southern hemisphere]	[Tonga,be located in,southern hemisphere]
7ca2-740e-37f4-0a9e||
b525-3c38-249c-23da||is kind of	be kind of	subj-ice wedging	subjl-ice wedging	obj-mechanical weathering	objl-mechanical weather	rel-is kind of	rel-be kind of	[ice wedging,is kind of,mechanical weathering]	[ice wedging,be kind of,mechanical weather]	is	be	subj-ice wedging	subjl-ice wedging	obj-kind	objl-kind	rel-is	rel-be	[ice wedging,is,kind]	[ice wedging,be,kind]	is kind of	be kind of	subj-ice wedging	subjl-ice wedging	obj-weathering	objl-weather	rel-is kind of	rel-be kind of	[ice wedging,is kind of,weathering]	[ice wedging,be kind of,weather]
cda4-808d-0e93-2541||is	be	subj-metamorphosis	subjl-metamorphosis	obj-stage	objl-stage	rel-is	rel-be	[metamorphosis,is,stage]	[metamorphosis,be,stage]	is in	be in	subj-stage	subjl-stage	obj-life cycle process of animals	objl-life cycle process of animal	rel-is in	rel-be in	[stage,is in,life cycle process of animals]	[stage,be in,life cycle process of animal]	is stage in	be stage in	subj-metamorphosis	subjl-metamorphosis	obj-life cycle process	objl-life cycle process	rel-is stage in	rel-be stage in	[metamorphosis,is stage in,life cycle process]	[metamorphosis,be stage in,life cycle process]	is stage in	be stage in	subj-metamorphosis	subjl-metamorphosis	obj-life cycle process of animals	objl-life cycle process of animal	rel-is stage in	rel-be stage in	[metamorphosis,is stage in,life cycle process of animals]	[metamorphosis,be stage in,life cycle process of animal]
3b34-899d-3adf-7bcb||
09b4-ea82-86eb-0584||
6baa-61fa-ccac-43d0||pollinating	pollinate	subj-pollinator	subjl-pollinator	obj-animal	objl-animal	rel-pollinating	rel-pollinate	[pollinator,pollinating,animal]	[pollinator,pollinate,animal]
d55d-1df7-94a7-708c||using	use	subj-money	subjl-money	obj-resources	objl-resource	rel-using	rel-use	[money,using,resources]	[money,use,resource]	using	use	subj-money	subjl-money	obj-less resources	objl-less resource	rel-using	rel-use	[money,using,less resources]	[money,use,less resource]	be	be	subj-money	subjl-money	obj-saved	objl-save	rel-be	rel-be	[money,be,saved]	[money,be,save]
b70f-fde1-f800-1809||
300d-4b3b-57dd-2056||
56a7-bff3-e546-e583||is located in	be located in	subj-Serbia	subjl-Serbia	obj-northern hemisphere	objl-northern hemisphere	rel-is located in	rel-be located in	[Serbia,is located in,northern hemisphere]	[Serbia,be located in,northern hemisphere]	is	be	subj-Serbia	subjl-Serbia	obj-located	objl-located	rel-is	rel-be	[Serbia,is,located]	[Serbia,be,located]	is located in	be located in	subj-Serbia	subjl-Serbia	obj-hemisphere	objl-hemisphere	rel-is located in	rel-be located in	[Serbia,is located in,hemisphere]	[Serbia,be located in,hemisphere]
27bb-0f7f-8143-a8d1||comes from	come from	subj-object	subjl-object	obj-object	objl-object	rel-comes from	rel-come from	[object,comes from,object]	[object,come from,object]	comes from	come from	subj-material	subjl-material	obj-object	objl-object	rel-comes from	rel-come from	[material,comes from,object]	[material,come from,object]	comes from	come from	subj-substance	subjl-substance	obj-object	objl-object	rel-comes from	rel-come from	[substance,comes from,object]	[substance,come from,object]	has	have	subj-material	subjl-material	obj-source	objl-source	rel-has	rel-have	[material,has,source]	[material,have,source]
bfe1-0c07-3b4a-cfc2||passes through	pass through	subj-wave	subjl-wave	obj-surface	objl-surface	rel-passes through	rel-pass through	[wave,passes through,surface]	[wave,pass through,surface]	is in	be in	subj-object	subjl-object	obj-different direction relative to angle of incidence	objl-different direction relative to angle of incidence	rel-is in	rel-be in	[object,is in,different direction relative to angle of incidence]	[object,be in,different direction relative to angle of incidence]
aeb7-e5f7-0e84-12fd||is made of	be make of	subj-community	subjl-community	obj-many types of organisms	objl-many type of organism	rel-is made of	rel-be make of	[community,is made of,many types of organisms]	[community,be make of,many type of organism]	is	be	subj-community	subjl-community	obj-made of types of organisms in area	objl-make of type of organism in area	rel-is	rel-be	[community,is,made of types of organisms in area]	[community,be,make of type of organism in area]	is made of	be make of	subj-community	subjl-community	obj-types of organisms	objl-type of organism	rel-is made of	rel-be make of	[community,is made of,types of organisms]	[community,be make of,type of organism]	is	be	subj-community	subjl-community	obj-made of many types of organisms in area	objl-make of many type of organism in area	rel-is	rel-be	[community,is,made of many types of organisms in area]	[community,be,make of many type of organism in area]
fdb9-edf0-6759-5f09||
8516-201c-6c25-aa84||is	be	subj-rocket engine	subjl-rocket engine	obj-used	objl-use	rel-is	rel-be	[rocket engine,is,used]	[rocket engine,be,use]	is used	be use	subj-rocket engine	subjl-rocket engine	obj-produce	objl-produce	rel-is used	rel-be use	[rocket engine,is used,produce]	[rocket engine,be use,produce]
6b51-f1bc-8a3b-f29a||
26a1-5a20-e241-28f1||
a51c-ef9e-4258-374f||
b78b-23bd-d0fc-8d81||
1a38-d031-a283-b5aa||
1661-ce4a-34f0-7409||
