MDSA_2007_4_4	Natural/natural/JJ/O/Abstract processes/process/NNS/O/NA shape/shape/VBP/O/Focus the/the/DT/O/NA surface/surface/NN/O/Concrete of/of/IN/O/NA Earth/Earth/NNP/LOCATION/Concrete ./././O/NA Most/most/JJS/O/Abstract canyons/canyon/NNS/O/NA are/be/VBP/O/Abstract formed/form/VBN/O/Focus by/by/IN/O/NA ___/___/NN/O/NA ./././O/NA	D	ice/ice/NN/O/Concrete	plants/plant/NNS/O/NA	steady/steady/JJ/O/Abstract winds/wind/NNS/O/NA	moving/move/VBG/O/Focus water/water/NN/O/Concrete
NYSEDREGENTS_2007_4_2	What/what/WDT/O/NA form/form/NN/O/Focus of/of/IN/O/NA energy/energy/NN/O/Focus causes/cause/VBZ/O/NA an/a/DT/O/NA ice/ice/NN/O/Concrete cube/cube/NN/O/Concrete to/to/TO/O/NA melt/melt/VB/O/Focus ?/?/./O/NA	D	mechanical/mechanical/JJ/O/Focus	magnetic/magnetic/JJ/O/Focus	sound/sound/NN/O/Focus	heat/heat/NN/O/Focus
Mercury_SC_LBS10349	Which/which/WDT/O/NA of/of/IN/O/NA these/these/DT/O/NA cycles/cycle/NNS/O/NA takes/take/VBZ/O/NA 24/24/CD/DURATION/NA hours/hour/NNS/DURATION/NA ?/?/./O/NA	A	Earth/Earth/NNP/O/Concrete rotating/rotate/VBG/O/Focus on/on/IN/O/NA its/its/PRP$/O/NA axis/axis/NN/O/Focus	Earth/Earth/NNP/O/Concrete revolving/revolve/VBG/O/Focus around/around/IN/O/NA the/the/DT/O/NA Sun/Sun/NNP/O/Concrete	the/the/DT/O/NA Moon/Moon/NNP/O/Concrete rotating/rotate/VBG/O/Focus on/on/IN/O/NA its/its/PRP$/O/NA axis/axis/NN/O/Focus	the/the/DT/O/NA Moon/Moon/NNP/O/Concrete revolving/revolve/VBG/O/Focus around/around/IN/O/NA Earth/Earth/NNP/LOCATION/Concrete
AKDE&ED_2012_4_17	After/after/IN/O/NA observing/observe/VBG/O/Abstract several/several/JJ/O/Focus dogs/dog/NNS/O/Concrete running/run/VBG/O/Concrete ,/,/,/O/NA students/student/NNS/O/NA ask/ask/VBP/O/Abstract the/the/DT/O/NA following/follow/VBG/O/Abstract question/question/NN/O/Focus :/:/:/O/NA Do/do/VB/O/Abstract dogs/dog/NNS/O/Concrete with/with/IN/O/NA long/long/JJ/O/Focus hair/hair/NN/O/Concrete run/run/VBP/O/Concrete faster/faster/JJR/O/Abstract than/than/IN/O/NA dogs/dog/NNS/O/Concrete with/with/IN/O/NA short/short/JJ/O/Focus hair/hair/NN/O/Concrete ?/?/./O/NA How/how/WRB/O/Abstract can/can/MD/O/NA the/the/DT/O/NA students/student/NNS/O/NA best/best/JJS/O/Abstract answer/answer/VB/O/Abstract their/they/PRP$/O/NA question/question/NN/O/Focus ?/?/./O/NA	B	record/record/NN/O/Focus the/the/DT/O/NA weights/weight/NNS/O/NA and/and/CC/O/NA heights/height/NNS/O/NA of/of/IN/O/NA many/many/JJ/O/Abstract dogs/dog/NNS/O/Concrete	measure/measure/VB/O/Focus the/the/DT/O/NA speeds/speed/NNS/O/NA and/and/CC/O/NA hair/hair/NN/O/Concrete lengths/length/NNS/O/NA of/of/IN/O/NA many/many/JJ/O/Abstract dogs/dog/NNS/O/Concrete	research/research/NN/O/Focus to/to/TO/O/NA find/find/VB/O/Abstract the/the/DT/O/NA type/type/NN/O/Focus of/of/IN/O/NA dog/dog/NN/O/Concrete with/with/IN/O/NA the/the/DT/O/NA longest/longest/JJS/O/NA hair/hair/NN/O/Concrete	race/race/NN/O/Focus one/one/CD/NUMBER/NA long-haired/long-haired/JJ/O/NA dog/dog/NN/O/Concrete against/against/IN/O/NA one/one/CD/NUMBER/NA short-haired/short-haired/JJ/O/NA dog/dog/NN/O/Concrete
NYSEDREGENTS_2009_4_25	Green/Green/NNP/O/Focus plants/plant/NNS/O/NA get/get/VBP/O/Abstract the/the/DT/O/NA energy/energy/NN/O/Focus they/they/PRP/O/NA need/need/VBP/O/Abstract to/to/TO/O/NA make/make/VB/O/Abstract food/food/NN/O/Concrete from/from/IN/O/NA	B	air/air/NN/O/Focus	sunlight/sunlight/NN/O/Concrete	water/water/NN/O/Concrete	soil/soil/NN/O/Concrete
Mercury_SC_415729	Which/which/WDT/O/NA pair/pair/NN/O/Focus of/of/IN/O/NA items/item/NNS/O/NA will/will/MD/O/NA repel/repel/VB/O/Focus each/each/DT/O/NA other/other/JJ/O/Abstract ?/?/./O/NA	D	a/a/DT/O/NA positively-charged/positively-charged/JJ/O/NA wool/wool/NN/O/Concrete sock/sock/NN/O/Concrete and/and/CC/O/NA a/a/DT/O/NA neutral/neutral/JJ/IDEOLOGY/Abstract plastic/plastic/NN/O/Concrete bag/bag/NN/O/Concrete	a/a/DT/O/NA neutral/neutral/JJ/IDEOLOGY/Abstract cotton/cotton/NN/O/Concrete sweater/sweater/NN/O/Concrete and/and/CC/O/NA a/a/DT/O/NA negatively-charged/negatively-charged/JJ/O/NA plastic/plastic/NN/O/Concrete pellet/pellet/NN/O/Concrete	a/a/DT/O/NA negatively-charged/negatively-charged/JJ/O/NA balloon/balloon/NN/O/Concrete and/and/CC/O/NA a/a/DT/O/NA positively-charged/positively-charged/JJ/O/NA piece/piece/NN/O/Focus of/of/IN/O/NA paper/paper/NN/O/Concrete	a/a/DT/O/NA negatively-charged/negatively-charged/JJ/O/NA plastic/plastic/NN/O/Concrete strip/strip/NN/O/Focus and/and/CC/O/NA a/a/DT/O/NA negatively-charged/negatively-charged/JJ/O/NA piece/piece/NN/O/Focus of/of/IN/O/NA cloth/cloth/NN/O/Concrete
NYSEDREGENTS_2006_4_3	Sleet/Sleet/NNP/O/Concrete and/and/CC/O/NA hail/hail/NN/O/Concrete are/be/VBP/O/Abstract forms/form/NNS/O/NA of/of/IN/O/NA	D	clouds/cloud/NNS/O/NA	energy/energy/NN/O/Focus	evaporation/evaporation/NN/O/Focus	precipitation/precipitation/NN/O/Focus
NYSEDREGENTS_2016_4_10	Some/some/DT/O/NA birds/bird/NNS/O/NA live/live/VBP/O/Focus in/in/IN/O/NA a/a/DT/O/NA forest/forest/NN/O/Concrete ./././O/NA If/if/IN/O/NA many/many/JJ/O/Abstract of/of/IN/O/NA the/the/DT/O/NA trees/tree/NNS/O/NA in/in/IN/O/NA the/the/DT/O/NA forest/forest/NN/O/Concrete are/be/VBP/O/Abstract cut/cut/VBN/O/Concrete down/down/RP/O/NA ,/,/,/O/NA the/the/DT/O/NA shelter/shelter/NN/O/Concrete for/for/IN/O/NA the/the/DT/O/NA birds/bird/NNS/O/NA will/will/MD/O/NA	A	decrease/decrease/NN/O/Abstract	increase/increase/NN/O/Abstract	remain/remain/VB/O/Abstract the/the/DT/O/NA same/same/JJ/O/Abstract
Mercury_SC_405500	Many/many/JJ/O/Abstract people/people/NNS/O/Concrete throw/throw/VBP/O/Focus away/away/RP/O/NA almost/almost/RB/O/Abstract five/five/CD/MONEY/NA pounds/pound/NNS/MONEY/NA of/of/IN/O/NA trash/trash/NN/O/Concrete each/each/DT/O/NA day/day/NN/TIME/Focus ./././O/NA How/how/WRB/O/Abstract could/could/MD/O/NA everyone/everyone/NN/O/Abstract decrease/decrease/VB/O/Abstract the/the/DT/O/NA amount/amount/NN/O/Abstract of/of/IN/O/NA trash/trash/NN/O/Concrete thrown/throw/VBN/O/Concrete away/away/RB/O/Abstract daily/daily/RB/O/Focus ?/?/./O/NA	A	recycle/recycle/VB/O/Abstract materials/material/NNS/O/NA	use/use/VB/O/Abstract more/more/RBR/O/Abstract products/product/NNS/O/NA	put/put/VB/O/Abstract the/the/DT/O/NA trash/trash/NN/O/Concrete in/in/IN/O/NA a/a/DT/O/NA landfill/landfill/NN/O/Concrete	pick/pick/VB/O/Focus up/up/RP/O/NA the/the/DT/O/NA trash/trash/NN/O/Concrete on/on/IN/O/NA the/the/DT/O/NA ground/ground/NN/O/Concrete
MDSA_2009_4_18	Scientists/scientist/NNS/O/NA group/group/NN/O/Focus animals/animal/NNS/O/NA based/base/VBN/O/Abstract on/on/IN/O/NA physical/physical/JJ/O/Focus features/feature/NNS/O/NA ./././O/NA Trout/Trout/NNP/O/Concrete are/be/VBP/O/Abstract classified/classify/VBN/O/Abstract as/as/IN/O/NA fish/fish/NN/O/Concrete because/because/IN/O/NA of/of/IN/O/NA what/what/WP/O/NA physical/physical/JJ/O/Focus feature/feature/NN/O/Abstract ?/?/./O/NA	A	Fish/fish/NN/O/Concrete have/have/VBP/O/Abstract gills/gill/NNS/O/Concrete ./././O/NA	Fish/fish/NN/O/Concrete eat/eat/VB/O/Concrete the/the/DT/O/NA same/same/JJ/O/Abstract food/food/NN/O/Concrete ./././O/NA	Fish/fish/NN/O/Concrete live/live/VB/O/Focus in/in/IN/O/NA the/the/DT/O/NA same/same/JJ/O/Abstract area/area/NN/O/Focus ./././O/NA	Fish/fish/NN/O/Concrete have/have/VBP/O/Abstract the/the/DT/O/NA same/same/JJ/O/Abstract predators/predator/NNS/O/NA ./././O/NA
NYSEDREGENTS_2011_4_16	An/a/DT/O/NA example/example/NN/O/Focus of/of/IN/O/NA a/a/DT/O/NA learned/learn/VBN/O/Abstract trait/trait/NN/O/Abstract is/be/VBZ/O/Abstract	A	being/be/VBG/O/Abstract able/able/JJ/O/Abstract to/to/TO/O/NA read/read/VB/O/Focus	being/be/VBG/O/Abstract able/able/JJ/O/Abstract to/to/TO/O/NA breathe/breathe/VB/O/Focus	having/have/VBG/O/NA a/a/DT/O/NA scar/scar/NN/O/Concrete	having/have/VBG/O/NA brown/brown/JJ/O/Concrete eyes/eye/NNS/O/Concrete
Mercury_SC_LBS10067	During/during/IN/O/NA which/which/WDT/O/NA stage/stage/NN/O/Concrete of/of/IN/O/NA an/a/DT/O/NA insect/insect/NN/O/Concrete 's/'s/POS/O/NA life/life/NN/O/Abstract cycle/cycle/NN/O/Focus does/do/VBZ/O/Abstract the/the/DT/O/NA female/female/JJ/O/Concrete lay/lay/JJ/O/Focus eggs/egg/NNS/O/NA ?/?/./O/NA	D	nymph/nymph/NN/O/Focus	larva/larva/NN/O/Concrete	pupa/pupa/NN/O/NA	adult/adult/JJ/O/Concrete
LEAP_2003_4_10252	A/a/DT/O/NA rock/rock/NN/O/Concrete sample/sample/NN/O/Focus will/will/MD/O/NA most/most/RBS/O/Abstract likely/likely/JJ/O/Abstract contain/contain/VBP/O/Abstract	B	plants/plant/NNS/O/NA ./././O/NA	minerals/mineral/NNS/O/NA ./././O/NA	water/water/NN/O/Concrete ./././O/NA	wood/wood/NN/O/Concrete ./././O/NA
Mercury_SC_LBS10782	Physical/physical/JJ/O/Focus and/and/CC/O/NA chemical/chemical/JJ/O/Focus properties/property/NNS/O/NA can/can/MD/O/NA be/be/VB/O/Abstract used/use/VBN/O/Abstract to/to/TO/O/NA classify/classify/VB/O/Abstract substances/substance/NNS/O/NA ./././O/NA Which/which/WDT/O/NA of/of/IN/O/NA these/these/DT/O/NA shows/show/NNS/O/NA a/a/DT/O/NA chemical/chemical/NN/O/Focus property/property/NN/O/Focus ?/?/./O/NA	B	Silver/silver/NN/O/Concrete melts/melt/VBZ/O/NA ./././O/NA	Magnesium/magnesium/NN/O/Focus burns/burn/NNS/CAUSE_OF_DEATH/NA ./././O/NA	Sulfur/sulfur/NN/O/Concrete is/be/VBZ/O/Abstract a/a/DT/O/NA yellow/yellow/JJ/O/Concrete solid/solid/JJ/O/Concrete ./././O/NA	Aluminum/Aluminum/NNP/O/Concrete conducts/conduct/VBZ/O/NA heat/heat/NN/O/Focus ./././O/NA
AKDE&ED_2008_4_5	Changes/change/NNS/O/NA in/in/IN/O/NA the/the/DT/O/NA weather/weather/NN/O/Focus are/be/VBP/O/Abstract important/important/JJ/O/Abstract to/to/TO/O/NA people/people/NNS/O/Concrete living/live/VBG/O/Focus in/in/IN/O/NA Alaska/Alaska/NNP/STATE_OR_PROVINCE/NA ./././O/NA Which/which/WDT/O/NA two/two/CD/NUMBER/NA tools/tool/NNS/O/NA best/best/RB/O/Abstract help/help/VBP/O/Abstract scientists/scientist/NNS/O/NA to/to/TO/O/NA share/share/VB/O/Abstract information/information/NN/O/Abstract about/about/IN/O/NA weather/weather/NN/O/Focus ?/?/./O/NA	A	radio/radio/NN/O/Concrete and/and/CC/O/NA computer/computer/NN/O/Concrete	clock/clock/NN/O/Concrete and/and/CC/O/NA notebook/notebook/NN/O/Concrete	television/television/NN/O/Concrete and/and/CC/O/NA hand/hand/NN/O/Concrete lens/lens/NN/O/Concrete	microscope/microscope/NN/O/Concrete and/and/CC/O/NA telephone/telephone/NN/O/Concrete
Mercury_SC_415427	What/what/WP/O/NA do/do/VBP/O/Abstract producers/producer/NNS/O/NA need/need/VB/O/Abstract to/to/TO/O/NA make/make/VB/O/Abstract food/food/NN/O/Concrete ?/?/./O/NA	B	sunlight/sunlight/NN/O/Concrete ,/,/,/O/NA oxygen/oxygen/NN/O/Focus ,/,/,/O/NA and/and/CC/O/NA carbon/carbon/NN/O/Concrete dioxide/dioxide/NN/O/Abstract	sunlight/sunlight/NN/O/Concrete ,/,/,/O/NA water/water/NN/O/Concrete ,/,/,/O/NA and/and/CC/O/NA carbon/carbon/NN/O/Concrete dioxide/dioxide/NN/O/Abstract	water/water/NN/O/Concrete ,/,/,/O/NA oxygen/oxygen/NN/O/Focus ,/,/,/O/NA and/and/CC/O/NA carbon/carbon/NN/O/Concrete dioxide/dioxide/NN/O/Abstract	water/water/NN/O/Concrete ,/,/,/O/NA oxygen/oxygen/NN/O/Focus ,/,/,/O/NA and/and/CC/O/NA sunlight/sunlight/NN/O/Concrete
NYSEDREGENTS_2004_4_7	Base/Base/NNP/O/Focus your/you/PRP$/O/NA answers/answer/NNS/O/NA on/on/IN/O/NA the/the/DT/O/NA information/information/NN/O/Abstract below/below/IN/O/NA ./././O/NA One/one/CD/NUMBER/NA hot/hot/JJ/O/Concrete ,/,/,/O/NA summer/summer/NN/DATE/Focus day/day/NN/TIME/Focus it/it/PRP/O/NA rained/rain/VBD/O/NA very/very/RB/O/Abstract heavily/heavily/RB/O/Focus ./././O/NA After/after/IN/O/NA the/the/DT/O/NA rain/rain/NN/O/Concrete ,/,/,/O/NA a/a/DT/O/NA plastic/plastic/JJ/O/Concrete pan/pan/NN/O/Concrete on/on/IN/O/NA a/a/DT/O/NA picnic/picnic/NN/O/Concrete table/table/NN/O/Concrete had/have/VBD/O/Abstract 2/2/CD/NUMBER/NA cm/cm/NN/O/NA of/of/IN/O/NA rainwater/rainwater/NN/O/Concrete in/in/IN/O/NA it/it/PRP/O/NA ./././O/NA Four/four/CD/NUMBER/NA hours/hour/NNS/DURATION/NA later/later/RB/O/Abstract ,/,/,/O/NA all/all/PDT/O/NA the/the/DT/O/NA rainwater/rainwater/NN/O/Concrete in/in/IN/O/NA the/the/DT/O/NA pan/pan/NN/O/Concrete was/be/VBD/O/Abstract gone/go/VBN/O/Abstract ./././O/NA Which/which/WDT/O/NA process/process/NN/O/Abstract caused/cause/VBD/O/NA the/the/DT/O/NA rainwater/rainwater/NN/O/Concrete in/in/IN/O/NA the/the/DT/O/NA pan/pan/NN/O/Concrete to/to/TO/O/NA disappear/disappear/VB/O/Abstract as/as/IN/O/NA it/it/PRP/O/NA sat/sit/VBD/O/Focus outside/outside/IN/O/NA in/in/IN/O/NA the/the/DT/O/NA hot/hot/JJ/O/Concrete air/air/NN/O/Focus ?/?/./O/NA	B	condensation/condensation/NN/O/Concrete	evaporation/evaporation/NN/O/Focus	precipitation/precipitation/NN/O/Focus	erosion/erosion/NN/O/Focus
NYSEDREGENTS_2009_4_2	Which/which/WDT/O/NA sense/sense/NN/O/Abstract can/can/MD/O/NA be/be/VB/O/Abstract used/use/VBN/O/Abstract to/to/TO/O/NA determine/determine/VB/O/Abstract an/a/DT/O/NA object/object/NN/O/Focus 's/'s/POS/O/NA ability/ability/NN/O/Abstract to/to/TO/O/NA reflect/reflect/VB/O/Abstract light/light/NN/O/Concrete ?/?/./O/NA	A	sight/sight/NN/O/Focus	hearing/hearing/NN/O/Focus	smell/smell/NN/O/Focus	taste/taste/NN/O/Focus
TIMSS_2007_4_pg48	Tommy/Tommy/NNP/O/NA cut/cut/VBD/O/Concrete his/he/PRP$/O/NA finger/finger/NN/O/Concrete ./././O/NA His/he/PRP$/O/NA body/body/NN/O/Concrete needed/need/VBD/O/NA energy/energy/NN/O/Focus to/to/TO/O/NA help/help/VB/O/Abstract heal/heal/VB/O/Focus the/the/DT/O/NA cut/cut/NN/O/Concrete ./././O/NA Where/where/WRB/O/Abstract did/do/VBD/O/Abstract the/the/DT/O/NA energy/energy/NN/O/Focus come/come/VBN/O/Abstract from/from/IN/O/NA to/to/TO/O/NA heal/heal/VB/O/Focus the/the/DT/O/NA cut/cut/NN/O/Concrete ?/?/./O/NA	C	from/from/IN/O/NA the/the/DT/O/NA bandage/bandage/NN/O/Concrete he/he/PRP/O/NA put/put/VBD/O/Abstract on/on/IN/O/NA the/the/DT/O/NA cut/cut/NN/O/Concrete	from/from/IN/O/NA the/the/DT/O/NA antiseptic/antiseptic/JJ/O/Focus cream/cream/NN/O/Concrete he/he/PRP/O/NA put/put/VBD/O/Abstract on/on/IN/O/NA the/the/DT/O/NA cut/cut/NN/O/Concrete	from/from/IN/O/NA the/the/DT/O/NA food/food/NN/O/Concrete he/he/PRP/O/NA ate/eat/VBD/O/Focus	from/from/IN/O/NA the/the/DT/O/NA water/water/NN/O/Concrete he/he/PRP/O/NA drank/drink/VBD/O/Focus
AIMS_2009_4_9	Wind/wind/NN/O/Focus can/can/MD/O/NA cause/cause/VB/O/Abstract erosion/erosion/NN/O/Focus that/that/WDT/O/NA changes/change/VBZ/O/NA the/the/DT/O/NA surface/surface/NN/O/Concrete of/of/IN/O/NA the/the/DT/O/NA Earth/Earth/NNP/LOCATION/Concrete ./././O/NA Wind/wind/NN/O/Focus erosion/erosion/NN/O/Focus can/can/MD/O/NA have/have/VB/O/Abstract negative/negative/JJ/O/Abstract effects/effect/NNS/O/Abstract on/on/IN/O/NA the/the/DT/O/NA environment/environment/NN/O/Focus by/by/IN/O/NA removing/remove/VBG/O/Focus soil/soil/NN/O/Concrete and/and/CC/O/NA polluting/pollute/VBG/O/Focus the/the/DT/O/NA air/air/NN/O/Focus during/during/IN/O/NA dust/dust/NN/O/Concrete storms/storm/NNS/CAUSE_OF_DEATH/NA ./././O/NA Which/which/WDT/O/NA of/of/IN/O/NA the/the/DT/O/NA following/following/JJ/O/Abstract land/land/NN/O/Concrete forms/form/NNS/O/NA are/be/VBP/O/Abstract created/create/VBN/O/NA by/by/IN/O/NA wind/wind/NN/O/Focus erosion/erosion/NN/O/Focus ?/?/./O/NA	B	arches/arch/NNS/O/Concrete and/and/CC/O/NA faults/fault/NNS/O/NA	sand/sand/NN/O/Concrete dunes/dune/NNS/O/NA and/and/CC/O/NA arches/arch/NNS/O/Concrete	meanders/meander/VBZ/O/NA and/and/CC/O/NA moraines/moraine/VBZ/O/NA	moraines/moraine/NNS/O/NA and/and/CC/O/NA sand/sand/NN/O/Concrete dunes/dune/NNS/O/NA
NYSEDREGENTS_2004_4_9	Which/which/WDT/O/NA characteristic/characteristic/JJ/O/Abstract can/can/MD/O/NA a/a/DT/O/NA human/human/JJ/O/Concrete offspring/offspring/NN/O/Focus inherit/inherit/VB/O/Abstract ?/?/./O/NA	B	facial/facial/JJ/O/Focus scar/scar/NN/O/Concrete	blue/blue/JJ/O/Focus eyes/eye/NNS/O/Concrete	long/long/RB/O/Focus hair/hair/NN/O/Concrete	broken/broken/JJ/O/Focus leg/leg/NN/O/Concrete
MCAS_1999_4_11	Which/which/WDT/O/NA of/of/IN/O/NA the/the/DT/O/NA following/follow/VBG/O/Abstract would/would/MD/O/NA be/be/VB/O/Abstract more/more/RBR/O/Abstract likely/likely/JJ/O/Abstract to/to/TO/O/NA pollute/pollute/VB/O/Abstract a/a/DT/O/NA river/river/NN/TITLE/Concrete ?/?/./O/NA	B	allowing/allow/VBG/O/NA beavers/beaver/NNS/O/NA to/to/TO/O/NA build/build/VB/O/Focus a/a/DT/O/NA dam/dam/NN/O/Concrete	spreading/spread/VBG/O/Focus fertilizer/fertilizer/NN/O/Concrete near/near/IN/O/NA the/the/DT/O/NA river/river/NN/TITLE/Concrete	mowing/mow/VBG/O/Focus the/the/DT/O/NA grass/grass/NN/O/Concrete on/on/IN/O/NA the/the/DT/O/NA river/river/NN/TITLE/Concrete bank/bank/NN/O/Concrete	fishing/fishing/NN/O/Concrete from/from/IN/O/NA a/a/DT/O/NA bridge/bridge/NN/O/Concrete over/over/IN/O/NA the/the/DT/O/NA river/river/NN/TITLE/Concrete
NYSEDREGENTS_2005_4_25	A/a/DT/O/NA car/car/NN/O/Concrete skids/skid/NNS/O/NA along/along/IN/O/NA the/the/DT/O/NA road/road/NN/O/Concrete and/and/CC/O/NA smoke/smoke/NN/O/Concrete appears/appear/VBZ/O/NA to/to/TO/O/NA be/be/VB/O/Abstract coming/come/VBG/O/Abstract from/from/IN/O/NA under/under/IN/O/NA the/the/DT/O/NA tires/tire/NNS/O/NA ./././O/NA The/the/DT/O/NA heat/heat/NN/O/Focus that/that/WDT/O/NA produces/produce/VBZ/O/NA the/the/DT/O/NA smoke/smoke/NN/O/Concrete is/be/VBZ/O/Abstract caused/cause/VBN/O/NA by/by/IN/O/NA	D	magnetism/magnetism/NN/O/Abstract	sound/sound/NN/O/Focus	light/light/NN/O/Concrete	friction/friction/NN/O/Focus
NYSEDREGENTS_2004_4_24	Which/which/WDT/O/NA part/part/NN/O/Focus of/of/IN/O/NA a/a/DT/O/NA plant/plant/NN/O/Concrete produces/produce/VBZ/O/NA the/the/DT/O/NA seeds/seed/NNS/O/NA ?/?/./O/NA	A	flower/flower/NN/O/Concrete	leaves/leaf/NNS/O/Concrete	stem/stem/NN/O/Concrete	roots/root/NNS/O/NA
AKDE&ED_2012_4_33	A/a/DT/O/NA student/student/NN/TITLE/Concrete gives/give/VBZ/O/NA a/a/DT/O/NA red/red/JJ/O/Concrete toy/toy/NN/O/Concrete car/car/NN/O/Concrete a/a/DT/O/NA push/push/NN/O/Concrete on/on/IN/O/NA a/a/DT/O/NA wooden/wooden/JJ/O/Concrete floor/floor/NN/O/Concrete ./././O/NA The/the/DT/O/NA student/student/NN/TITLE/Concrete then/then/RB/O/Abstract pushes/push/VBZ/O/NA the/the/DT/O/NA same/same/JJ/O/Abstract red/red/JJ/O/Concrete toy/toy/NN/O/Concrete car/car/NN/O/Concrete on/on/IN/O/NA a/a/DT/O/NA cement/cement/NN/O/Concrete floor/floor/NN/O/Concrete ./././O/NA Which/which/WDT/O/NA question/question/NN/O/Focus is/be/VBZ/O/Abstract the/the/DT/O/NA student/student/NN/TITLE/Concrete most/most/RBS/O/Abstract likely/likely/JJ/O/Abstract investigating/investigate/VBG/O/Focus ?/?/./O/NA	C	How/how/WRB/O/Abstract fast/fast/RB/O/Focus does/do/VBZ/O/Abstract a/a/DT/O/NA toy/toy/NN/O/Concrete car/car/NN/O/Concrete usually/usually/RB/O/Abstract roll/roll/VB/O/Focus ?/?/./O/NA	What/what/WP/O/NA is/be/VBZ/O/Abstract the/the/DT/O/NA best/best/JJS/O/Abstract way/way/NN/O/Abstract to/to/TO/O/NA make/make/VB/O/Abstract a/a/DT/O/NA toy/toy/NN/O/Concrete car/car/NN/O/Concrete roll/roll/NN/O/Focus ?/?/./O/NA	Which/which/WDT/O/NA surface/surface/NN/O/Concrete allows/allow/VBZ/O/NA a/a/DT/O/NA toy/toy/NN/O/Concrete car/car/NN/O/Concrete to/to/TO/O/NA roll/roll/VB/O/Focus farther/farther/RB/O/Abstract ?/?/./O/NA	Does/Does/NNP/O/Abstract color/color/NN/O/Focus have/have/VBP/O/Abstract an/a/DT/O/NA effect/effect/NN/O/Abstract on/on/IN/O/NA the/the/DT/O/NA distance/distance/NN/O/Focus a/a/DT/O/NA toy/toy/NN/O/Concrete car/car/NN/O/Concrete rolls/roll/NNS/O/NA ?/?/./O/NA
AIMS_2009_4_17	Scientists/scientist/NNS/O/NA claim/claim/VBP/O/Abstract that/that/IN/O/NA the/the/DT/O/NA area/area/NN/O/Focus around/around/IN/O/NA the/the/DT/O/NA Grand/Grand/NNP/O/Abstract Canyon/Canyon/NNP/O/Concrete was/be/VBD/O/Abstract once/once/RB/O/Abstract covered/cover/VBN/O/Focus by/by/IN/O/NA an/a/DT/O/NA ocean/ocean/NN/O/Concrete ./././O/NA What/what/WDT/O/NA evidence/evidence/NN/O/Focus would/would/MD/O/NA support/support/VB/O/Abstract their/they/PRP$/O/NA claim/claim/NN/O/Abstract ?/?/./O/NA	C	Dinosaur/dinosaur/NN/O/Concrete footprints/footprint/NNS/O/NA were/be/VBD/O/Abstract found/find/VBN/O/Abstract near/near/IN/O/NA the/the/DT/O/NA Grand/Grand/NNP/LOCATION/Abstract Canyon/Canyon/NNP/CITY/Concrete ./././O/NA	Fish/fish/NN/O/Concrete were/be/VBD/O/Abstract found/find/VBN/O/Abstract living/live/VBG/O/Focus in/in/IN/O/NA the/the/DT/O/NA rivers/river/NNS/O/NA of/of/IN/O/NA the/the/DT/O/NA Grand/Grand/NNP/LOCATION/Abstract Canyon/Canyon/NNP/CITY/Concrete ./././O/NA	Fossils/fossil/NNS/O/NA of/of/IN/O/NA ocean/ocean/NN/O/Concrete animals/animal/NNS/O/NA were/be/VBD/O/Abstract found/find/VBN/O/Abstract at/at/IN/O/NA the/the/DT/O/NA Grand/Grand/NNP/LOCATION/Abstract Canyon/Canyon/NNP/CITY/Concrete ./././O/NA	Bones/bone/NNS/O/NA from/from/IN/O/NA desert/desert/NN/O/Concrete animals/animal/NNS/O/NA were/be/VBD/O/Abstract found/find/VBN/O/Abstract at/at/IN/O/NA the/the/DT/O/NA Grand/Grand/NNP/LOCATION/Abstract Canyon/Canyon/NNP/CITY/Concrete ./././O/NA
Mercury_SC_LBS10791	Why/why/WRB/O/Abstract are/be/VBP/O/Abstract different/different/JJ/O/Abstract stars/star/NNS/O/NA seen/see/VBN/O/Abstract during/during/IN/O/NA different/different/JJ/O/Abstract seasons/season/NNS/O/NA ?/?/./O/NA	C	Some/some/DT/O/NA stars/star/NNS/O/NA shine/shine/VBP/O/Focus brighter/brighter/JJR/O/NA during/during/IN/O/NA different/different/JJ/O/Abstract seasons/season/NNS/O/NA ./././O/NA	The/the/DT/O/NA Sun/Sun/NNP/O/Concrete shines/shine/VBZ/O/NA on/on/IN/O/NA different/different/JJ/O/Abstract stars/star/NNS/O/NA during/during/IN/O/NA different/different/JJ/O/Abstract seasons/season/NNS/O/NA ./././O/NA	Earth/Earth/NNP/O/Concrete changes/change/NNS/O/NA position/position/NN/O/Abstract in/in/IN/O/NA its/its/PRP$/O/NA orbit/orbit/NN/O/Focus during/during/IN/O/NA different/different/JJ/O/Abstract seasons/season/NNS/O/NA ./././O/NA	The/the/DT/O/NA Moon/Moon/NNP/O/Concrete changes/change/NNS/O/NA position/position/NN/O/Abstract in/in/IN/O/NA its/its/PRP$/O/NA orbit/orbit/NN/O/Focus during/during/IN/O/NA different/different/JJ/O/Abstract seasons/season/NNS/O/NA ./././O/NA
