Mercury_SC_LBS10615||are examples of	be example of	subj-All	subjl-all	obj-ways	objl-way	rel-are examples of	rel-be example of	[All,are examples of,ways]	[all,be example of,way]||interact except	interact except	subj-examples	subjl-example	obj-seasons Earth	objl-season Earth	rel-interact except	rel-interact except	[examples,interact except,seasons Earth]	[example,interact except,season Earth]	are examples of	be example of	subj-All	subjl-all	obj-ways	objl-way	rel-are examples of	rel-be example of	[All,are examples of,ways]	[all,be example of,way]
NAEP_2005_4_S14+10||are	be	subj-Rocks	subjl-rock	obj-made of materials	objl-make of material	rel-are	rel-be	[Rocks,are,made of materials]	[rock,be,make of material]	are	be	subj-Rocks	subjl-rock	obj-made of similar materials	objl-make of similar material	rel-are	rel-be	[Rocks,are,made of similar materials]	[rock,be,make of similar material]	are	be	subj-Rocks	subjl-rock	obj-made	objl-make	rel-are	rel-be	[Rocks,are,made]	[rock,be,make]||are	be	subj-Rocks	subjl-rock	obj-made of materials	objl-make of material	rel-are	rel-be	[Rocks,are,made of materials]	[rock,be,make of material]	are	be	subj-Rocks	subjl-rock	obj-made of similar materials	objl-make of similar material	rel-are	rel-be	[Rocks,are,made of similar materials]	[rock,be,make of similar material]	are	be	subj-Rocks	subjl-rock	obj-made	objl-make	rel-are	rel-be	[Rocks,are,made]	[rock,be,make]	was probably formed from	be probably form from	subj-Moon	subjl-Moon	obj-material	objl-material	rel-was probably formed from	rel-be probably form from	[Moon,was probably formed from,material]	[Moon,be probably form from,material]	was	be	subj-Moon	subjl-Moon	obj-formed	objl-form	rel-was	rel-be	[Moon,was,formed]	[Moon,be,form]	was probably formed from	be probably form from	subj-Moon	subjl-Moon	obj-material from Earth	objl-material from Earth	rel-was probably formed from	rel-be probably form from	[Moon,was probably formed from,material from Earth]	[Moon,be probably form from,material from Earth]	was	be	subj-Moon	subjl-Moon	obj-probably formed	objl-probably form	rel-was	rel-be	[Moon,was,probably formed]	[Moon,be,probably form]	was formed from	be form from	subj-Moon	subjl-Moon	obj-material	objl-material	rel-was formed from	rel-be form from	[Moon,was formed from,material]	[Moon,be form from,material]	was formed from	be form from	subj-Moon	subjl-Moon	obj-material from Earth	objl-material from Earth	rel-was formed from	rel-be form from	[Moon,was formed from,material from Earth]	[Moon,be form from,material from Earth]
Mercury_SC_LBS10764||is	be	subj-thin slice	subjl-thin slice	obj-viewed	objl-view	rel-is	rel-be	[thin slice,is,viewed]	[thin slice,be,view]	is viewed through	be view through	subj-slice	subjl-slice	obj-microscope	objl-microscope	rel-is viewed through	rel-be view through	[slice,is viewed through,microscope]	[slice,be view through,microscope]	is	be	subj-slice	subjl-slice	obj-viewed	objl-view	rel-is	rel-be	[slice,is,viewed]	[slice,be,view]	is viewed through	be view through	subj-thin slice	subjl-thin slice	obj-microscope	objl-microscope	rel-is viewed through	rel-be view through	[thin slice,is viewed through,microscope]	[thin slice,be view through,microscope]	is	be	subj-slice	subjl-slice	obj-When viewed through microscope	objl-when view through microscope	rel-is	rel-be	[slice,is,When viewed through microscope]	[slice,be,when view through microscope]	is	be	subj-thin slice	subjl-thin slice	obj-When viewed through microscope	objl-when view through microscope	rel-is	rel-be	[thin slice,is,When viewed through microscope]	[thin slice,be,when view through microscope]	is	be	subj-slice	subjl-slice	obj-When viewed	objl-when view	rel-is	rel-be	[slice,is,When viewed]	[slice,be,when view]	is	be	subj-thin slice	subjl-thin slice	obj-When viewed	objl-when view	rel-is	rel-be	[thin slice,is,When viewed]	[thin slice,be,when view]	are	be	subj-shapes	subjl-shape	obj-most likely	objl-most likely	rel-are	rel-be	[shapes,are,most likely]	[shape,be,most likely]	are	be	subj-shapes	subjl-shape	obj-likely	objl-likely	rel-are	rel-be	[shapes,are,likely]	[shape,be,likely]||is	be	subj-thin slice	subjl-thin slice	obj-viewed	objl-view	rel-is	rel-be	[thin slice,is,viewed]	[thin slice,be,view]	is viewed through	be view through	subj-slice	subjl-slice	obj-microscope	objl-microscope	rel-is viewed through	rel-be view through	[slice,is viewed through,microscope]	[slice,be view through,microscope]	is	be	subj-slice	subjl-slice	obj-viewed	objl-view	rel-is	rel-be	[slice,is,viewed]	[slice,be,view]	is viewed through	be view through	subj-thin slice	subjl-thin slice	obj-microscope	objl-microscope	rel-is viewed through	rel-be view through	[thin slice,is viewed through,microscope]	[thin slice,be view through,microscope]	is	be	subj-slice	subjl-slice	obj-When viewed through microscope	objl-when view through microscope	rel-is	rel-be	[slice,is,When viewed through microscope]	[slice,be,when view through microscope]	is	be	subj-thin slice	subjl-thin slice	obj-When viewed through microscope	objl-when view through microscope	rel-is	rel-be	[thin slice,is,When viewed through microscope]	[thin slice,be,when view through microscope]	is	be	subj-slice	subjl-slice	obj-When viewed	objl-when view	rel-is	rel-be	[slice,is,When viewed]	[slice,be,when view]	is	be	subj-thin slice	subjl-thin slice	obj-When viewed	objl-when view	rel-is	rel-be	[thin slice,is,When viewed]	[thin slice,be,when view]	are	be	subj-shapes	subjl-shape	obj-likely cells	objl-likely cell	rel-are	rel-be	[shapes,are,likely cells]	[shape,be,likely cell]	are	be	subj-shapes	subjl-shape	obj-most likely cells	objl-most likely cell	rel-are	rel-be	[shapes,are,most likely cells]	[shape,be,most likely cell]
AIMS_2008_4_10||has	have	subj-it	subjl-it	obj-scales	objl-scale	rel-has	rel-have	[it,has,scales]	[it,have,scale]	lays	lay	subj-it	subjl-it	obj-eggs	objl-egg	rel-lays	rel-lay	[it,lays,eggs]	[it,lay,egg]	has	have	subj-it	subjl-it	obj-gills	objl-gill	rel-has	rel-have	[it,has,gills]	[it,have,gill]||has	have	subj-it	subjl-it	obj-scales	objl-scale	rel-has	rel-have	[it,has,scales]	[it,have,scale]	lays	lay	subj-it	subjl-it	obj-eggs	objl-egg	rel-lays	rel-lay	[it,lays,eggs]	[it,lay,egg]	has	have	subj-it	subjl-it	obj-gills	objl-gill	rel-has	rel-have	[it,has,gills]	[it,have,gill]
AIMS_2008_4_12||have	have	subj-coral snakes	subjl-coral snake	obj-striped color pattern	objl-striped color pattern	rel-have	rel-have	[coral snakes,have,striped color pattern]	[coral snake,have,striped color pattern]	have	have	subj-Western coral snakes	subjl-western coral snake	obj-striped color pattern	objl-striped color pattern	rel-have	rel-have	[Western coral snakes,have,striped color pattern]	[western coral snake,have,striped color pattern]	have	have	subj-Western coral snakes	subjl-western coral snake	obj-color pattern	objl-color pattern	rel-have	rel-have	[Western coral snakes,have,color pattern]	[western coral snake,have,color pattern]	have	have	subj-coral snakes	subjl-coral snake	obj-color pattern	objl-color pattern	rel-have	rel-have	[coral snakes,have,color pattern]	[coral snake,have,color pattern]	is	be	subj-color pattern	subjl-color pattern	obj-example	objl-example	rel-is	rel-be	[color pattern,is,example]	[color pattern,be,example]	pattern of is	pattern of be	subj-Arizona mountain king snake	subjl-Arizona mountain king snake	obj-example	objl-example	rel-pattern of is	rel-pattern of be	[Arizona mountain king snake,pattern of is,example]	[Arizona mountain king snake,pattern of be,example]	pattern of is	pattern of be	subj-Arizona mountain king snake	subjl-Arizona mountain king snake	obj-example of	objl-example of	rel-pattern of is	rel-pattern of be	[Arizona mountain king snake,pattern of is,example of]	[Arizona mountain king snake,pattern of be,example of]	is	be	subj-color pattern	subjl-color pattern	obj-example of	objl-example of	rel-is	rel-be	[color pattern,is,example of]	[color pattern,be,example of]||have	have	subj-coral snakes	subjl-coral snake	obj-striped color pattern	objl-striped color pattern	rel-have	rel-have	[coral snakes,have,striped color pattern]	[coral snake,have,striped color pattern]	have	have	subj-Western coral snakes	subjl-western coral snake	obj-striped color pattern	objl-striped color pattern	rel-have	rel-have	[Western coral snakes,have,striped color pattern]	[western coral snake,have,striped color pattern]	have	have	subj-Western coral snakes	subjl-western coral snake	obj-color pattern	objl-color pattern	rel-have	rel-have	[Western coral snakes,have,color pattern]	[western coral snake,have,color pattern]	have	have	subj-coral snakes	subjl-coral snake	obj-color pattern	objl-color pattern	rel-have	rel-have	[coral snakes,have,color pattern]	[coral snake,have,color pattern]	is example of	be example of	subj-color pattern	subjl-color pattern	obj-mimicry	objl-mimicry	rel-is example of	rel-be example of	[color pattern,is example of,mimicry]	[color pattern,be example of,mimicry]	is	be	subj-color pattern	subjl-color pattern	obj-example	objl-example	rel-is	rel-be	[color pattern,is,example]	[color pattern,be,example]	pattern of is	pattern of be	subj-Arizona mountain king snake	subjl-Arizona mountain king snake	obj-example	objl-example	rel-pattern of is	rel-pattern of be	[Arizona mountain king snake,pattern of is,example]	[Arizona mountain king snake,pattern of be,example]
NYSEDREGENTS_2009_4_26||||
Mercury_SC_405080||||must collect in	must collect in	subj-rains water	subjl-rain water	obj-clouds	objl-cloud	rel-must collect in	rel-must collect in	[rains water,must collect in,clouds]	[rain water,must collect in,cloud]
NYSEDREGENTS_2004_4_21||has	have	subj-student	subjl-student	obj-ball	objl-ball	rel-has	rel-have	[student,has,ball]	[student,have,ball]	has	have	subj-student	subjl-student	obj-ball of clay	objl-ball of clay	rel-has	rel-have	[student,has,ball of clay]	[student,have,ball of clay]	make	make	subj-he	subjl-he	obj-clay float	objl-clay float	rel-make	rel-make	[he,make,clay float]	[he,make,clay float]||has	have	subj-student	subjl-student	obj-ball	objl-ball	rel-has	rel-have	[student,has,ball]	[student,have,ball]	has	have	subj-student	subjl-student	obj-ball of clay	objl-ball of clay	rel-has	rel-have	[student,has,ball of clay]	[student,have,ball of clay]	make	make	subj-he	subjl-he	obj-clay float	objl-clay float	rel-make	rel-make	[he,make,clay float]	[he,make,clay float]
NYSEDREGENTS_2006_4_7||||
Mercury_SC_LBS10184||would	would	subj-telescope	subjl-telescope	obj-would used	objl-would use	rel-would	rel-would	[telescope,would,would used]	[telescope,would,would use]||of	of	subj-Earth	subjl-Earth	obj-atmosphere	objl-atmosphere	rel-of	rel-of	[Earth,of,atmosphere]	[Earth,of,atmosphere]	measure	measure	subj-telescope	subjl-telescope	obj-density of Earth 's atmosphere	objl-density of Earth 's atmosphere	rel-measure	rel-measure	[telescope,measure,density of Earth 's atmosphere]	[telescope,measure,density of Earth 's atmosphere]	would	would	subj-telescope	subjl-telescope	obj-would used	objl-would use	rel-would	rel-would	[telescope,would,would used]	[telescope,would,would use]	measure	measure	subj-telescope	subjl-telescope	obj-density	objl-density	rel-measure	rel-measure	[telescope,measure,density]	[telescope,measure,density]
Mercury_SC_407700||studied	study	subj-Galileo Galilei	subjl-Galileo Galilei	obj-moons of Jupiter	objl-moon of Jupiter	rel-studied	rel-study	[Galileo Galilei,studied,moons of Jupiter]	[Galileo Galilei,study,moon of Jupiter]	studied moons In	study moon in	subj-Galileo Galilei	subjl-Galileo Galilei	obj-1600s	objl-1600s	rel-studied moons In	rel-study moon in	[Galileo Galilei,studied moons In,1600s]	[Galileo Galilei,study moon in,1600s]	studied	study	subj-Galileo Galilei	subjl-Galileo Galilei	obj-moons	objl-moon	rel-studied	rel-study	[Galileo Galilei,studied,moons]	[Galileo Galilei,study,moon]||studied	study	subj-Galileo Galilei	subjl-Galileo Galilei	obj-moons of Jupiter	objl-moon of Jupiter	rel-studied	rel-study	[Galileo Galilei,studied,moons of Jupiter]	[Galileo Galilei,study,moon of Jupiter]	studied moons In	study moon in	subj-Galileo Galilei	subjl-Galileo Galilei	obj-1600s	objl-1600s	rel-studied moons In	rel-study moon in	[Galileo Galilei,studied moons In,1600s]	[Galileo Galilei,study moon in,1600s]	studied	study	subj-Galileo Galilei	subjl-Galileo Galilei	obj-moons	objl-moon	rel-studied	rel-study	[Galileo Galilei,studied,moons]	[Galileo Galilei,study,moon]
NYSEDREGENTS_2006_4_10||||drying in	dry in	subj-puddle	subjl-puddle	obj-sun	objl-sun	rel-drying in	rel-dry in	[puddle,drying in,sun]	[puddle,dry in,sun]
Mercury_SC_405303||is below	be below	subj-temperature	subjl-temperature	obj-when freezing	objl-when freezing	rel-is below	rel-be below	[temperature,is below,when freezing]	[temperature,be below,when freezing]	is below	be below	subj-temperature	subjl-temperature	obj-freezing	objl-freezing	rel-is below	rel-be below	[temperature,is below,freezing]	[temperature,be below,freezing]||is below	be below	subj-temperature	subjl-temperature	obj-when freezing	objl-when freezing	rel-is below	rel-be below	[temperature,is below,when freezing]	[temperature,be below,when freezing]	is below	be below	subj-temperature	subjl-temperature	obj-freezing	objl-freezing	rel-is below	rel-be below	[temperature,is below,freezing]	[temperature,be below,freezing]
Mercury_SC_LBS10605||||
Mercury_SC_407783||maple	maple	subj-Mrs. Gordon 's class studies	subjl-Mrs. Gordon 's class study	obj-trees	objl-tree	rel-maple	rel-maple	[Mrs. Gordon 's class studies,maple,trees]	[Mrs. Gordon 's class study,maple,tree]	has	have	subj-Mrs. Gordon	subjl-Mrs. Gordon	obj-class studies	objl-class study	rel-has	rel-have	[Mrs. Gordon,has,class studies]	[Mrs. Gordon,have,class study]	is with	be with	subj-can students measure	subjl-can student measure	obj-meter stick	objl-meter stick	rel-is with	rel-be with	[can students measure,is with,meter stick]	[can student measure,be with,meter stick]||maple	maple	subj-Mrs. Gordon 's class studies	subjl-Mrs. Gordon 's class study	obj-trees	objl-tree	rel-maple	rel-maple	[Mrs. Gordon 's class studies,maple,trees]	[Mrs. Gordon 's class study,maple,tree]	has	have	subj-Mrs. Gordon	subjl-Mrs. Gordon	obj-class studies	objl-class study	rel-has	rel-have	[Mrs. Gordon,has,class studies]	[Mrs. Gordon,have,class study]	is with	be with	subj-can students measure	subjl-can student measure	obj-meter stick	objl-meter stick	rel-is with	rel-be with	[can students measure,is with,meter stick]	[can student measure,be with,meter stick]
Mercury_SC_LBS10945||use	use	subj-animals	subjl-animal	obj-energy	objl-energy	rel-use	rel-use	[animals,use,energy]	[animal,use,energy]||produce	produce	subj-they	subjl-they	obj-carbon dioxide	objl-carbon dioxide	rel-produce	rel-produce	[they,produce,carbon dioxide]	[they,produce,carbon dioxide]	use	use	subj-animals	subjl-animal	obj-energy	objl-energy	rel-use	rel-use	[animals,use,energy]	[animal,use,energy]
NYSEDREGENTS_2011_4_10||||
AKDE&ED_2012_4_23||||eats	eat	subj-moose	subjl-moose	obj-plant	objl-plant	rel-eats	rel-eat	[moose,eats,plant]	[moose,eat,plant]
NYSEDREGENTS_2011_4_15||||
MCAS_1998_4_3||Which of is	which of be	subj-following	subjl-following	obj-trait	objl-trait	rel-Which of is	rel-which of be	[following,Which of is,trait]	[following,which of be,trait]||Which of is	which of be	subj-following	subjl-following	obj-trait	objl-trait	rel-Which of is	rel-which of be	[following,Which of is,trait]	[following,which of be,trait]
NAEP_2000_4_S21+3||have stored	have store	subj-both	subjl-both	obj-energy	objl-energy	rel-have stored	rel-have store	[both,have stored,energy]	[both,have store,energy]	is	be	subj-energy	subjl-energy	obj-stored	objl-store	rel-is	rel-be	[energy,is,stored]	[energy,be,store]	is stored in	be store in	subj-energy	subjl-energy	obj-beans	objl-bean	rel-is stored in	rel-be store in	[energy,is stored in,beans]	[energy,be store in,bean]	did come from	do come from	subj-energy	subjl-energy	obj-that	objl-that	rel-did come from	rel-do come from	[energy,did come from,that]	[energy,do come from,that]||have stored	have store	subj-both	subjl-both	obj-energy	objl-energy	rel-have stored	rel-have store	[both,have stored,energy]	[both,have store,energy]	is	be	subj-energy	subjl-energy	obj-stored	objl-store	rel-is	rel-be	[energy,is,stored]	[energy,be,store]	is stored in	be store in	subj-energy	subjl-energy	obj-beans	objl-bean	rel-is stored in	rel-be store in	[energy,is stored in,beans]	[energy,be store in,bean]	did come from	do come from	subj-energy	subjl-energy	obj-that	objl-that	rel-did come from	rel-do come from	[energy,did come from,that]	[energy,do come from,that]	From	from	subj-Sun	subjl-Sun	obj-light	objl-light	rel-From	rel-from	[Sun,From,light]	[Sun,from,light]
Mercury_SC_LBS10918||is	be	subj-person	subjl-person	obj-tall	objl-tall	rel-is	rel-be	[person,is,tall]	[person,be,tall]	is tall	be tall	subj-person	subjl-person	obj-6 feet	objl-6 foot	rel-is tall	rel-be tall	[person,is tall,6 feet]	[person,be tall,6 foot]	Which of is	which of be	subj-following metric measurements	subjl-follow metric measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[following metric measurements,Which of is,most 6 feet]	[follow metric measurement,which of be,most 6 foot]	Which of is	which of be	subj-metric measurements	subjl-metric measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[metric measurements,Which of is,most 6 feet]	[metric measurement,which of be,most 6 foot]	Which of is	which of be	subj-following metric measurements	subjl-follow metric measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[following metric measurements,Which of is,6 feet]	[follow metric measurement,which of be,6 foot]	Which of is	which of be	subj-measurements	subjl-measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[measurements,Which of is,most 6 feet]	[measurement,which of be,most 6 foot]	Which of is	which of be	subj-metric measurements	subjl-metric measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[metric measurements,Which of is,6 feet]	[metric measurement,which of be,6 foot]	Which of is	which of be	subj-following measurements	subjl-follow measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[following measurements,Which of is,6 feet]	[follow measurement,which of be,6 foot]	Which of is	which of be	subj-following measurements	subjl-follow measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[following measurements,Which of is,most 6 feet]	[follow measurement,which of be,most 6 foot]	Which of is	which of be	subj-measurements	subjl-measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[measurements,Which of is,6 feet]	[measurement,which of be,6 foot]||is	be	subj-person	subjl-person	obj-tall	objl-tall	rel-is	rel-be	[person,is,tall]	[person,be,tall]	is tall	be tall	subj-person	subjl-person	obj-6 feet	objl-6 foot	rel-is tall	rel-be tall	[person,is tall,6 feet]	[person,be tall,6 foot]	Which of is	which of be	subj-following metric measurements	subjl-follow metric measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[following metric measurements,Which of is,most 6 feet]	[follow metric measurement,which of be,most 6 foot]	Which of is	which of be	subj-metric measurements	subjl-metric measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[metric measurements,Which of is,most 6 feet]	[metric measurement,which of be,most 6 foot]	Which of is	which of be	subj-following metric measurements	subjl-follow metric measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[following metric measurements,Which of is,6 feet]	[follow metric measurement,which of be,6 foot]	Which of is	which of be	subj-measurements	subjl-measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[measurements,Which of is,most 6 feet]	[measurement,which of be,most 6 foot]	Which of is	which of be	subj-metric measurements	subjl-metric measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[metric measurements,Which of is,6 feet]	[metric measurement,which of be,6 foot]	Which of is	which of be	subj-following measurements	subjl-follow measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[following measurements,Which of is,6 feet]	[follow measurement,which of be,6 foot]	Which of is	which of be	subj-following measurements	subjl-follow measurement	obj-most 6 feet	objl-most 6 foot	rel-Which of is	rel-which of be	[following measurements,Which of is,most 6 feet]	[follow measurement,which of be,most 6 foot]	Which of is	which of be	subj-measurements	subjl-measurement	obj-6 feet	objl-6 foot	rel-Which of is	rel-which of be	[measurements,Which of is,6 feet]	[measurement,which of be,6 foot]
Mercury_SC_417676||reflects	reflect	subj-it	subjl-it	obj-light toward eye	objl-light toward eye	rel-reflects	rel-reflect	[it,reflects,light toward eye]	[it,reflect,light toward eye]	reflects	reflect	subj-it	subjl-it	obj-light	objl-light	rel-reflects	rel-reflect	[it,reflects,light]	[it,reflect,light]||reflects	reflect	subj-it	subjl-it	obj-light toward eye	objl-light toward eye	rel-reflects	rel-reflect	[it,reflects,light toward eye]	[it,reflect,light toward eye]	reflects	reflect	subj-it	subjl-it	obj-light	objl-light	rel-reflects	rel-reflect	[it,reflects,light]	[it,reflect,light]
NYSEDREGENTS_2011_4_23||grows	grow	subj-fox	subjl-fox	obj-fur	objl-fur	rel-grows	rel-grow	[fox,grows,fur]	[fox,grow,fur]	grows as	grow as	subj-fox	subjl-fox	obj-season changes	objl-season change	rel-grows as	rel-grow as	[fox,grows as,season changes]	[fox,grow as,season change]	grows	grow	subj-fox	subjl-fox	obj-thicker fur	objl-thicker fur	rel-grows	rel-grow	[fox,grows,thicker fur]	[fox,grow,thicker fur]	grows fur as	grow fur as	subj-fox	subjl-fox	obj-season changes	objl-season change	rel-grows fur as	rel-grow fur as	[fox,grows fur as,season changes]	[fox,grow fur as,season change]	helps	help	subj-adaptation	subjl-adaptation	obj-fox	objl-fox	rel-helps	rel-help	[adaptation,helps,fox]	[adaptation,help,fox]||grows	grow	subj-fox	subjl-fox	obj-fur	objl-fur	rel-grows	rel-grow	[fox,grows,fur]	[fox,grow,fur]	grows as	grow as	subj-fox	subjl-fox	obj-season changes	objl-season change	rel-grows as	rel-grow as	[fox,grows as,season changes]	[fox,grow as,season change]	grows	grow	subj-fox	subjl-fox	obj-thicker fur	objl-thicker fur	rel-grows	rel-grow	[fox,grows,thicker fur]	[fox,grow,thicker fur]	grows fur as	grow fur as	subj-fox	subjl-fox	obj-season changes	objl-season change	rel-grows fur as	rel-grow fur as	[fox,grows fur as,season changes]	[fox,grow fur as,season change]	helps	help	subj-adaptation	subjl-adaptation	obj-fox	objl-fox	rel-helps	rel-help	[adaptation,helps,fox]	[adaptation,help,fox]	keep	keep	subj-fox	subjl-fox	obj-warmer	objl-warmer	rel-keep	rel-keep	[fox,keep,warmer]	[fox,keep,warmer]	helps	help	subj-adaptation	subjl-adaptation	obj-keep	objl-keep	rel-helps	rel-help	[adaptation,helps,keep]	[adaptation,help,keep]
TIMSS_2011_4_pg92||are	be	subj-animals	subjl-animal	obj-rare	objl-rare	rel-are	rel-be	[animals,are,rare]	[animal,be,rare]	are	be	subj-animals	subjl-animal	obj-very rare	objl-very rare	rel-are	rel-be	[animals,are,very rare]	[animal,be,very rare]	are For	be for	subj-Siberian tigers	subjl-siberian tiger	obj-example	objl-example	rel-are For	rel-be for	[Siberian tigers,are For,example]	[siberian tiger,be for,example]	are For	be for	subj-few Siberian tigers	subjl-few siberian tiger	obj-example	objl-example	rel-are For	rel-be for	[few Siberian tigers,are For,example]	[few siberian tiger,be for,example]	are	be	subj-Siberian tigers left	subjl-siberian tiger leave	obj-female	objl-female	rel-are	rel-be	[Siberian tigers left,are,female]	[siberian tiger leave,be,female]	are	be	subj-tigers left	subjl-tiger leave	obj-female	objl-female	rel-are	rel-be	[tigers left,are,female]	[tiger leave,be,female]	are	be	subj-only Siberian tigers left	subjl-only siberian tiger leave	obj-female	objl-female	rel-are	rel-be	[only Siberian tigers left,are,female]	[only siberian tiger leave,be,female]	are	be	subj-only tigers left	subjl-only tiger leave	obj-female	objl-female	rel-are	rel-be	[only tigers left,are,female]	[only tiger leave,be,female]||are	be	subj-animals	subjl-animal	obj-rare	objl-rare	rel-are	rel-be	[animals,are,rare]	[animal,be,rare]	are	be	subj-animals	subjl-animal	obj-very rare	objl-very rare	rel-are	rel-be	[animals,are,very rare]	[animal,be,very rare]	are For	be for	subj-Siberian tigers	subjl-siberian tiger	obj-example	objl-example	rel-are For	rel-be for	[Siberian tigers,are For,example]	[siberian tiger,be for,example]	are For	be for	subj-few Siberian tigers	subjl-few siberian tiger	obj-example	objl-example	rel-are For	rel-be for	[few Siberian tigers,are For,example]	[few siberian tiger,be for,example]	are	be	subj-Siberian tigers left	subjl-siberian tiger leave	obj-female	objl-female	rel-are	rel-be	[Siberian tigers left,are,female]	[siberian tiger leave,be,female]	are	be	subj-tigers left	subjl-tiger leave	obj-female	objl-female	rel-are	rel-be	[tigers left,are,female]	[tiger leave,be,female]	are	be	subj-only Siberian tigers left	subjl-only siberian tiger leave	obj-female	objl-female	rel-are	rel-be	[only Siberian tigers left,are,female]	[only siberian tiger leave,be,female]	are	be	subj-only tigers left	subjl-only tiger leave	obj-female	objl-female	rel-are	rel-be	[only tigers left,are,female]	[only tiger leave,be,female]	produce	produce	subj-females	subjl-female	obj-more Siberian tigers	objl-more siberian tiger	rel-produce	rel-produce	[females,produce,more Siberian tigers]	[female,produce,more siberian tiger]
NYSEDREGENTS_2009_4_4||changes from	change from	subj-its state	subjl-its state	obj-a	objl-a	rel-changes from	rel-change from	[its state,changes from,a]	[its state,change from,a]||changes from	change from	subj-its state	subjl-its state	obj-solid to liquid	objl-solid to liquid	rel-changes from	rel-change from	[its state,changes from,solid to liquid]	[its state,change from,solid to liquid]	changes from	change from	subj-its state	subjl-its state	obj-solid	objl-solid	rel-changes from	rel-change from	[its state,changes from,solid]	[its state,change from,solid]
NYSEDREGENTS_2007_4_7||of milliliters is	of milliliter be	subj-water	subjl-water	obj-mL	objl-ml	rel-of milliliters is	rel-of milliliter be	[water,of milliliters is,mL]	[water,of milliliter be,ml]||of milliliters is	of milliliter be	subj-water	subjl-water	obj-mL	objl-ml	rel-of milliliters is	rel-of milliliter be	[water,of milliliters is,mL]	[water,of milliliter be,ml]
